number,label
7357209971,normal
9999999999,spam
9999999999,spam
6409146424,normal
8271874529,normal
6800565677,spam
6991940295,normal
7797788989,spam
9217677933,normal
9788787798,spam
9787779887,spam
8888888888,spam
8484089081,normal
9898877897,spam
8997332447,normal
6923755845,normal
9798997789,spam
6756329101,normal
9999999999,spam
9999999999,spam
7649128602,normal
6263139032,normal
7729920950,normal
9999999999,spam
9307086157,normal
8888888888,spam
8982747031,spam
9999898878,spam
6859847944,normal
8835753937,normal
9999999999,spam
9999999999,spam
8779998779,spam
9778889979,spam
8800764199,normal
8888888888,spam
6475272524,normal
9999999999,spam
9887889789,spam
9987888987,spam
9999999999,spam
8815230609,normal
9999999999,spam
8888888888,spam
9879779787,spam
8588767346,normal
8575954309,normal
9772289159,normal
6639312152,normal
8165331209,normal
7789777887,spam
7927443100,normal
6544337944,spam
8978988898,spam
9779877899,spam
7011134196,normal
7690703328,normal
9787898777,spam
9897889897,spam
8823202313,normal
9956062244,normal
9339804442,normal
8879787789,spam
6382107640,normal
9979778877,spam
9047510683,normal
8291080671,normal
8094214476,normal
9454775606,normal
7079633195,normal
8130692640,normal
9909013868,normal
6496391839,normal
9999999999,spam
7708876812,normal
9887899899,spam
7666079332,normal
9815344085,normal
8135944608,normal
8506786969,normal
8888888888,spam
8977877777,spam
6881041170,spam
6841922193,normal
9977777887,spam
9999999999,spam
9654387075,normal
8022706543,normal
7929050988,normal
8888888888,spam
9999999999,spam
9293783669,normal
8112771899,normal
7244943559,normal
9993472563,normal
6990455699,spam
7898899999,spam
9613660906,normal
9999999999,spam
7949085713,normal
8997888799,spam
9065694375,normal
7422315844,normal
9999789898,spam
9989889788,spam
8888888888,spam
9999999999,spam
9035030541,normal
8989887797,spam
9897797987,spam
6204500814,normal
9788887979,spam
9638208906,normal
6670081655,normal
9647672663,normal
8888888888,spam
7506960030,spam
9788779899,spam
8829556078,spam
7845228760,normal
9053349264,normal
6186928893,normal
9989988798,spam
9999999999,spam
8167485905,normal
9979879878,spam
9999999999,spam
8888888888,spam
8888888888,spam
7779778987,spam
9999999999,spam
9999999999,spam
9999999999,spam
9999999999,spam
6290567419,spam
7358584551,normal
9878777899,spam
7942656662,spam
7627417662,spam
8888888888,spam
8307401397,normal
9249267614,normal
9779778888,spam
9888797979,spam
9999999999,spam
3885236810,spam
6947735421,normal
7977798887,spam
8888888888,spam
9999999999,spam
8691392867,normal
7339297122,spam
9897879799,spam
8080737310,normal
8946239036,normal
9657670870,normal
7112742879,normal
7003815696,normal
7754952999,normal
9723012203,normal
9898787779,spam
9999999999,spam
8866164290,normal
9999999999,spam
8974371111,normal
9999999999,spam
6528644348,normal
9122869013,normal
9659861781,spam
9956448205,normal
7819676372,spam
9989877779,spam
9999999999,spam
8888888888,spam
9196105927,normal
9934502094,normal
9170716262,spam
6428892768,normal
6223050174,normal
9226365184,normal
8888888888,spam
7218588218,normal
7453539238,normal
7788987799,spam
9637171053,normal
8459363610,normal
9788877799,spam
6202894348,spam
9374935639,spam
6718111053,normal
7989877889,spam
7379049303,spam
9225780057,spam
9877798797,spam
6314255273,normal
9999999999,spam
9797779978,spam
9815610298,normal
9978878997,spam
9789799899,spam
6905175821,normal
9998988889,spam
9877878877,spam
9899888989,spam
9897787878,spam
8878889889,spam
9999999999,spam
8888888888,spam
9897142145,normal
8888888888,spam
9899998989,spam
9742360178,spam
7879999977,spam
9999999999,spam
9356945126,normal
9999999999,spam
7998970226,normal
9989778887,spam
8888888888,spam
8686933097,normal
8252146794,normal
9047968791,normal
6671240172,normal
8883483079,normal
8979877797,spam
9090250676,normal
7079971361,normal
8197506907,normal
9775756584,spam
7503404136,normal
6733093712,normal
6217610740,normal
0897608336,spam
9879889877,spam
7222314552,spam
6873408075,normal
8888888888,spam
9999999999,spam
8889799987,spam
8773349773,normal
9999998979,spam
9354785640,normal
8528090049,spam
8777897887,spam
9987897999,spam
9294305593,normal
9999999999,spam
8988777777,spam
6374236722,spam
6319939237,normal
9463461188,normal
9671281934,normal
9999999999,spam
9440563369,normal
7890776423,normal
9395846001,spam
9889977778,spam
3820843637,spam
9888897989,spam
6107431815,spam
6796046599,normal
7583987776,normal
7275728884,normal
8852992067,normal
9998889778,spam
6246191741,normal
7921112379,normal
9718373178,normal
9988979789,spam
8888888888,spam
6923411302,normal
6490192308,normal
9241322143,normal
9999999999,spam
7279138282,spam
9979879878,spam
7239879590,normal
8234430086,normal
9996783679,normal
9816537934,normal
8794656952,normal
6961926875,spam
8888888888,spam
7472608199,normal
6619994229,normal
6169730137,normal
9545711424,spam
6885300534,normal
9999999999,spam
9999999999,spam
6225344600,normal
8130321034,normal
6119219154,normal
9222175951,normal
6530150632,normal
7878998897,spam
8454273958,spam
9999999999,spam
6955678727,normal
9868752346,normal
9665030001,normal
9558747162,normal
9835391450,normal
8952092784,normal
8173924184,normal
8888888888,spam
7269164283,normal
7990246549,normal
7944438178,normal
6305376243,normal
9096251894,normal
8789798979,spam
8837384665,normal
9999999999,spam
7802516654,normal
9531227769,normal
7849709249,normal
8888888888,spam
9175700478,normal
6572511548,normal
9788898999,spam
9982472051,normal
8888888888,spam
7887998978,spam
9538928320,spam
8707665984,normal
8363728962,normal
9293863992,normal
9999999999,spam
9788897797,spam
6551962168,normal
9778989897,spam
7060838480,spam
7876322361,normal
8888888888,spam
9253713770,normal
8753384234,normal
6612164371,normal
8825565288,normal
6011626531,normal
9789778989,spam
9900187655,normal
9778777897,spam
9895641099,normal
9999999999,spam
7870098634,normal
8028045809,normal
7600312880,normal
8378003386,normal
9799961834,normal
7998998977,spam
6449329285,normal
9965500077,normal
4584177160,spam
8888888888,spam
9999999999,spam
9999999999,spam
7152095009,normal
8888888888,spam
8549902930,normal
6386716791,spam
8787799997,spam
9444341382,normal
8979998789,spam
9254178338,normal
6447249394,normal
6322641989,normal
9887988897,spam
7130839822,normal
9999999999,spam
9999999999,spam
9999999999,spam
7781201064,normal
8888888888,spam
9999999999,spam
9654857946,normal
9887877777,spam
8443565005,normal
9903279693,normal
9241782314,normal
9899799888,spam
8453542709,normal
8897798779,spam
9999999999,spam
9999999999,spam
9867174588,normal
9799979978,spam
9999999999,spam
8616302583,normal
7342682715,normal
9183840122,normal
9999999999,spam
8888888888,spam
9999999999,spam
8871331104,normal
8888888888,spam
9798899788,spam
3452797938,spam
6723525330,normal
9989878999,spam
9777999889,spam
9851500697,normal
7395133984,normal
8888888888,spam
8994013558,normal
9050688440,normal
9999999999,spam
8888888888,spam
7584957009,normal
9777998789,spam
8741507896,normal
8541351443,normal
6214483784,normal
9887878979,spam
6796880989,normal
9370297755,normal
6565220084,normal
9887977879,spam
5995713635,spam
8811940000,spam
8080416030,normal
8888888888,spam
6317483574,normal
9999999999,spam
7821053432,normal
7595163813,normal
6774657654,spam
8092283935,normal
7261527996,normal
6448111470,normal
6322085134,normal
8284804161,normal
7830071516,normal
8888888888,spam
6207098046,normal
8161637080,normal
7404083367,normal
8737276648,spam
7080417627,normal
7387227777,normal
6416302134,normal
6602840097,spam
8888888888,spam
7253287843,normal
9999978788,spam
9099819543,normal
8991514266,spam
6922132640,normal
9565591802,normal
9999999999,spam
8915252004,normal
9797877779,spam
8888888888,spam
8168062649,normal
8888888888,spam
9989988797,spam
7704223497,spam
8888888888,spam
6888263577,normal
9877789997,spam
8593688967,normal
9999999999,spam
6773085294,normal
7649966175,normal
7844381912,normal
7999887989,spam
7486111981,spam
9999999999,spam
9710477375,normal
9778898789,spam
9999999999,spam
7727109624,normal
8074923221,normal
8086238262,normal
7212133192,normal
9203991343,normal
6505911046,spam
9999999999,spam
9898789998,spam
6919414944,spam
8674341771,normal
9878888789,spam
8007240184,spam
8287710708,normal
9848655323,normal
7979877987,spam
7402587948,normal
9724607885,normal
9999999999,spam
8888888888,spam
7338536167,normal
7868280457,normal
7778539717,normal
8319958195,normal
8540072751,normal
9999999999,spam
9998978789,spam
8691515167,normal
9949834322,normal
9999999999,spam
7248570420,normal
9999999999,spam
9988997779,spam
8700382533,normal
9377157034,spam
8318598537,normal
7780818191,normal
9954959825,spam
7024938589,normal
8888888888,spam
8628602139,normal
8888888888,spam
9999999999,spam
6710309353,normal
7889879797,spam
9995029943,normal
8888888888,spam
9951232544,normal
8577158624,normal
9788789977,spam
9999999999,spam
8988626385,normal
6722739777,normal
8888888888,spam
6742388588,normal
7628315961,normal
7612813096,normal
7770189080,normal
8997448092,spam
8934799093,spam
8657374290,normal
9427908410,normal
6381175393,normal
6056477234,normal
9999999999,spam
8888888888,spam
7880339366,normal
9751342135,spam
8148610681,normal
8878889788,spam
9492162100,normal
9897979998,spam
8978999989,spam
9999999999,spam
7034991733,normal
8888888888,spam
8071264514,normal
7347782485,normal
9298575778,normal
9997997788,spam
6944050102,normal
9799898898,spam
8135463597,spam
8888888888,spam
8888888888,spam
7596540591,normal
9998998777,spam
6703634230,normal
7777849468,normal
7178124448,normal
7148363605,normal
8888888888,spam
8980100610,spam
6426337799,normal
9887887879,spam
9899788788,spam
8028555083,normal
5121480496,spam
8888888888,spam
8234242459,normal
9999999999,spam
6709684893,normal
9888877798,spam
8888888888,spam
9249763438,normal
9977878987,spam
9999999999,spam
6309099598,normal
6117613297,normal
9877650807,normal
9999999999,spam
9899977998,spam
9039525915,normal
9256763373,normal
9683235008,normal
9987888888,spam
9444925703,normal
8797999997,spam
9763771029,normal
8434860865,normal
8530476490,normal
6011875648,normal
8888888888,spam
7804431606,normal
7690555018,normal
9851969183,normal
8377458688,normal
7369192841,normal
9475742650,normal
8227691179,normal
8888888888,spam
8730381897,normal
7673190650,normal
7890754348,normal
9997887899,spam
8148445330,normal
9425168134,normal
7878028531,normal
6604931230,normal
9642135599,normal
8167551512,normal
8481918767,normal
7651905481,normal
8888888888,spam
7789799889,spam
8309547470,normal
6222678706,spam
9999999999,spam
7474648846,normal
8888888888,spam
6856222786,normal
8319675938,normal
8903590044,normal
7129117734,normal
9989899778,spam
9999999999,spam
7253998884,normal
9999999999,spam
8888888888,spam
9234448327,normal
9999999999,spam
9622239334,spam
8888888888,spam
9999999999,spam
9181684721,normal
7391750858,spam
6378988119,spam
8888888888,spam
6009525270,normal
8634691357,normal
8333777685,normal
9998879799,spam
6140379513,normal
9999999999,spam
7789696424,normal
9666931383,normal
6854540587,normal
9999999999,spam
7789887788,spam
9788887788,spam
7498094829,spam
7958543430,normal
6201941428,normal
8534112713,normal
9940942428,normal
9533333867,normal
6906058309,normal
8199048633,normal
9989978977,spam
8888888888,spam
8888888888,spam
9787778787,spam
8834110668,normal
9999999999,spam
6873926406,normal
8899887987,spam
8262180107,normal
3086697728,spam
6954671866,normal
8888888888,spam
6113018655,normal
9979787797,spam
9989899779,spam
8888888888,spam
9887876313,normal
8932305870,normal
9606621042,normal
9037694215,normal
9889889877,spam
8888888888,spam
9211476645,normal
7975359985,normal
9639328471,normal
9999999999,spam
9561266098,normal
8888888888,spam
7769205014,spam
7069835966,normal
7320575439,normal
9413304476,normal
9977988798,spam
7320349103,normal
9472300332,normal
9989898989,spam
8141784838,normal
9747472622,normal
6050369501,normal
9967150464,normal
7768627842,normal
9999999999,spam
8116039492,normal
9049914833,normal
6274963954,normal
8889887987,spam
8887889779,spam
7639457145,normal
7977070577,normal
9999999999,spam
8888888888,spam
6307286476,normal
9385655988,normal
7331951178,normal
8930000412,normal
8553007039,normal
9206454745,spam
8788997979,spam
7535748996,normal
8518184528,spam
8888888888,spam
6806396367,normal
6113888682,normal
9040425000,normal
7681822948,spam
7995976270,normal
8737756113,normal
8877797878,spam
9508424788,normal
9878797978,spam
8140989929,spam
8888888888,spam
9879997988,spam
7913685908,normal
8249875152,normal
9898777899,spam
7041808481,normal
7978799877,spam
7989798797,spam
7978888979,spam
9789799877,spam
8888888888,spam
9934586618,normal
9777779989,spam
9999999999,spam
9154502163,spam
6513050680,normal
7509381755,normal
6908999305,normal
8888888888,spam
9609438787,normal
6105466053,normal
9999999999,spam
9960299354,normal
7207026629,normal
7897877998,spam
7581782644,spam
7468927270,normal
9999999999,spam
9898789887,spam
8959385604,normal
7787798799,spam
8888888888,spam
8859783545,normal
9888897878,spam
7197753353,normal
9999999999,spam
9067896195,normal
7231779358,normal
9666265324,normal
8887888778,spam
8888888888,spam
7045627407,normal
6190452363,normal
6382340854,spam
8738241827,normal
9978778888,spam
9999999999,spam
9547316439,normal
7343746161,spam
6374098637,normal
8888888888,spam
8629636173,normal
7480006470,normal
7124531965,normal
8254660304,normal
6935664862,normal
7492612643,normal
8690624301,spam
6449356336,normal
8252219342,normal
8313109818,normal
2096569086,spam
8097902879,normal
9898988778,spam
9999999999,spam
9999999999,spam
9235220469,normal
8888888888,spam
9799978787,spam
7988877899,spam
8888888888,spam
8888888888,spam
9999999999,spam
9997988779,spam
9216842989,normal
7213219439,normal
8888888888,spam
8695928637,normal
8933988744,normal
8926942317,spam
7680536940,spam
9899987799,spam
7303249347,spam
6178863673,normal
9999999999,spam
6001815236,spam
6139494880,spam
8575747102,normal
9999999999,spam
9151618889,normal
7016648192,spam
9522531624,normal
8897887978,spam
7582654355,normal
9868016673,normal
9999999999,spam
9895003306,spam
9557241301,normal
9999999999,spam
9924582257,normal
8888888888,spam
6885864300,normal
9277664099,normal
8888888888,spam
6816428009,normal
9766005344,normal
9999999999,spam
9289924085,spam
6784271515,normal
8381870478,normal
6409162001,normal
9978978878,spam
9999999999,spam
8888888888,spam
7391668064,spam
8888888888,spam
8407478187,normal
8888888888,spam
6974303920,normal
6741750913,normal
9779789987,spam
9777778879,spam
7880745434,normal
9656815830,spam
7999999879,spam
8888888888,spam
8979797979,spam
9879779779,spam
8878978999,spam
7560983049,normal
9999999999,spam
9142271336,normal
6826326753,normal
8903673505,normal
6139343871,normal
6831144657,normal
7249115836,normal
9999999999,spam
6505520628,normal
9779899888,spam
8911877336,spam
7885512225,normal
8104733143,spam
8888888888,spam
8889778879,spam
8888888888,spam
9987977998,spam
9779797887,spam
7949717090,normal
8132957878,spam
6569421500,spam
7186271583,spam
7798898977,spam
9937210139,normal
7117333841,normal
7879999779,spam
9899898998,spam
6533404300,normal
7989777879,spam
9999999999,spam
6688488735,normal
8888888888,spam
9594817117,normal
7676245074,normal
8501012355,spam
9989888797,spam
9563070001,normal
9797789897,spam
8998797787,spam
9999999999,spam
8888888888,spam
8533887668,spam
9979888988,spam
9894986496,normal
9787979787,spam
9074640235,normal
9702034681,normal
8373897015,normal
8779898989,spam
7463628561,normal
8777997988,spam
8898779787,spam
7403574944,normal
9999999999,spam
8891571758,normal
8888888888,spam
9788778887,spam
9695204406,normal
8888888888,spam
7935334745,normal
8888888888,spam
9897789788,spam
9779789877,spam
8787799997,spam
9977897787,spam
9999999999,spam
6103844230,normal
9787977797,spam
8892501187,normal
9618209246,normal
8665717956,normal
7779997977,spam
6314400146,normal
9858307020,normal
8888888888,spam
7307390165,normal
8271366379,normal
8580137887,normal
9999999999,spam
9898798988,spam
7218833445,spam
9316722478,normal
9788779999,spam
6434027618,normal
6766437890,normal
7963685158,spam
7334603625,normal
8272374450,normal
8798999899,spam
8888888888,spam
9999999999,spam
9778899777,spam
8888898879,spam
8888888888,spam
9256868109,normal
9999999999,spam
9458740466,spam
9283537442,normal
9999999999,spam
9833223168,normal
9432735039,normal
9799998877,spam
9988888899,spam
9492526415,normal
7850329743,normal
9897789898,spam
9799897879,spam
6304239629,spam
9924375539,normal
9999999999,spam
7977979787,spam
7663453496,normal
7989979789,spam
7313725279,normal
9690234693,normal
9977779777,spam
8123707379,normal
7717211370,normal
8212203535,normal
9887979797,spam
6053978895,normal
7638031649,normal
6778473213,normal
6514906087,normal
8356611917,spam
8888888888,spam
9978977878,spam
9999999999,spam
7881682368,normal
8888888888,spam
9999999999,spam
6408297553,normal
9877978777,spam
9999999999,spam
8073347574,normal
9055690101,normal
8978779887,spam
7815073571,normal
9029059184,normal
9888787877,spam
9888898879,spam
9897979998,spam
9182540833,normal
9889777797,spam
6375316368,spam
7245195780,spam
8497815406,normal
9643388200,normal
8888888888,spam
9236256218,normal
9999999999,spam
8879798988,spam
9898887997,spam
8888888888,spam
6661411660,normal
8202923964,normal
9999999999,spam
8888888888,spam
8637482232,normal
8888888888,spam
8997686865,normal
9789878978,spam
9091160440,normal
7193563416,normal
6786622274,normal
8964556162,normal
8117969076,normal
8523200828,normal
9999999999,spam
7007473590,normal
8888888888,spam
9213194470,normal
8888888888,spam
7611992182,normal
9998988798,spam
9789999878,spam
6741311556,normal
7685810537,normal
9442487913,normal
9879999797,spam
7036136366,spam
6110146637,normal
9677144851,normal
8888888888,spam
9989877988,spam
8717510363,normal
8990469874,normal
7987779978,spam
8888888888,spam
9324859319,normal
7419715196,spam
9999999999,spam
8888888888,spam
9999999999,spam
9899878878,spam
6353324642,normal
7282120512,normal
6282563417,normal
8658987957,normal
8797997777,spam
8888888888,spam
8988877977,spam
9797887997,spam
8888888888,spam
7666436656,normal
9374299380,normal
9166694498,spam
7076025115,normal
6671173991,normal
7676035130,normal
7949414494,normal
9961022323,normal
9637737507,normal
9999999999,spam
8897889978,spam
6212721681,normal
7789898888,spam
9961492150,normal
9787998888,spam
7737684260,normal
6249163968,normal
9034410588,normal
7899059553,normal
9912883528,normal
7900241190,normal
9324534149,normal
9996899197,normal
7085083907,normal
4476605192,spam
7243739790,normal
9291719223,normal
8888888888,spam
9999999999,spam
9998898889,spam
9999999999,spam
6431289236,normal
6617188506,spam
9999999999,spam
8138553484,spam
6983406594,normal
3667313855,spam
8888888888,spam
7178417351,normal
8888888888,spam
8681337884,normal
8245912468,normal
7120759836,normal
9497929973,normal
6899421112,normal
7529740610,normal
6808053803,normal
6777551931,normal
9999999999,spam
8888888888,spam
8888888888,spam
9030351317,normal
8888888888,spam
9889988998,spam
8259046954,normal
9899897987,spam
6910956807,normal
6106053163,normal
9935631037,normal
9313005393,normal
9999999999,spam
9989778887,spam
8888888888,spam
9998888779,spam
9139267740,normal
6864206162,normal
7879878898,spam
9887878778,spam
7879799879,spam
8888888888,spam
7977888887,spam
8759152384,normal
9544646330,normal
9285107664,normal
9998978979,spam
8130376926,normal
7936492431,normal
7495371710,normal
8001060098,normal
8545881115,normal
6807299463,normal
6143950361,normal
7887978887,spam
7780572642,normal
8840970339,normal
6685212379,normal
6617213270,normal
9999999999,spam
7520627598,normal
7597564321,normal
7879889777,spam
6592182332,normal
9999999999,spam
9946874557,normal
6254829393,normal
9788978897,spam
6303193209,normal
7848052373,normal
8888888888,spam
9888999997,spam
8844217231,spam
8362019279,normal
9879878998,spam
8760921289,normal
7168074297,spam
9560959013,normal
7699304644,normal
8760516688,normal
9899888998,spam
8888888888,spam
7861412476,normal
9999999999,spam
8754711422,normal
9268114185,normal
8438330181,spam
6808255818,normal
8323968475,normal
9999999999,spam
7236229924,normal
9852046759,normal
7740556163,spam
9120662996,normal
8888888888,spam
8531839983,normal
6386207126,normal
8888888888,spam
7070818407,normal
6107252099,normal
8888888888,spam
7642496600,normal
0611735426,spam
9139295921,normal
9198397270,normal
6329805906,normal
8626973464,normal
6344622239,spam
4644054662,spam
8798797787,spam
8356780452,normal
9441827910,normal
9898798878,spam
9947676751,normal
9052600489,spam
6307333588,normal
9094417244,normal
9058147242,normal
8888888888,spam
8751626096,normal
9999999999,spam
8888888888,spam
8877789898,spam
8888888888,spam
6265567378,spam
8888888888,spam
6096290451,normal
6572163756,spam
9889216358,normal
9880527587,normal
8899897897,spam
6304775089,normal
7630204529,normal
9400060916,normal
6769407139,normal
6758388005,normal
6845262741,normal
8888888888,spam
8670623881,normal
8888888888,spam
9889779789,spam
7236913846,spam
9787878879,spam
9987897897,spam
8888888888,spam
9550838224,normal
8466329682,normal
7825137393,normal
9498909768,normal
6335617731,normal
8216024065,normal
9999999999,spam
9999999999,spam
9926449726,normal
6762029844,normal
8949428682,normal
8979887878,spam
6132747254,normal
8888888888,spam
9999999999,spam
8469738078,normal
6782422435,normal
8778779877,spam
8684218457,normal
8668280941,spam
9799979878,spam
8888888888,spam
7136460899,normal
9979999778,spam
8253835730,normal
9366689099,normal
7788888879,spam
9979787887,spam
9805094162,normal
9161485734,spam
8989897987,spam
8888888888,spam
6272622295,spam
6220481264,normal
9999999999,spam
9138721634,spam
9755331436,normal
9385299097,normal
7280268557,normal
8888888888,spam
9797899787,spam
7860013750,normal
6912701749,normal
9797889779,spam
7778979887,spam
9291867903,normal
9999999999,spam
8195346906,normal
9999987897,spam
7437139011,normal
9429750684,normal
6816451032,normal
9922415434,normal
8265775864,normal
8756024536,normal
9999999999,spam
7029235180,normal
8110762389,normal
9949978559,normal
9511124186,spam
8469496499,normal
9726754308,spam
7532007324,normal
9299822289,normal
9797997987,spam
9999877989,spam
9490706714,normal
6759034202,spam
7605671365,normal
8446579669,normal
8888888888,spam
8314884436,normal
9989787978,spam
6077546404,spam
9345539823,normal
9999999999,spam
8420850430,normal
9448585479,normal
8998888898,spam
7467237750,spam
8079292817,normal
9519679126,normal
8151639343,normal
9040125146,normal
9999999999,spam
7977979987,spam
9988798799,spam
7649187280,normal
8988877798,spam
9524307002,normal
8888888888,spam
7778989899,spam
8672493781,normal
7201216710,normal
6498990358,normal
8460881562,normal
8888888888,spam
8295078196,normal
8403058049,normal
9779778997,spam
8470621279,normal
9587331541,normal
9999999999,spam
7787897878,spam
6284868418,normal
7877889798,spam
9876990677,normal
9999999999,spam
9132162782,normal
7986165269,normal
8888888888,spam
8010904977,normal
8709322536,spam
8798798789,spam
9999999999,spam
8308958095,normal
7467368622,normal
9010334839,spam
7519384328,normal
9999999999,spam
8440952031,normal
7596280548,normal
9623165561,normal
8888888888,spam
7554562718,normal
8888888888,spam
9989898977,spam
6291825500,normal
9897899799,spam
9978778888,spam
8316057682,normal
9912517677,normal
7201743529,spam
8888888888,spam
7774828620,spam
7713822459,normal
8968671581,normal
8888888888,spam
8094755680,normal
8981126715,normal
7898976911,normal
9503217491,normal
9292494298,normal
7530303213,spam
5657393118,spam
7349816505,normal
9798798997,spam
9830476933,normal
8466557408,normal
9999999999,spam
8888888888,spam
8857510673,normal
9250946279,normal
9798788987,spam
7479925016,spam
9999999999,spam
7351662823,normal
9779799997,spam
8779999997,spam
6212641677,normal
8888888888,spam
7085701939,normal
8318047279,spam
7639740083,normal
8888888888,spam
9878978997,spam
9999999999,spam
9999999999,spam
8888888888,spam
6831802937,normal
9121390913,normal
8314894040,normal
7979978788,spam
9085758162,normal
7270871913,normal
9879897977,spam
9999999999,spam
9889998979,spam
9999999999,spam
6398078050,normal
8326011522,normal
9999999999,spam
7217398238,normal
9447284014,spam
9359750253,spam
8888888888,spam
9999999999,spam
9999999999,spam
9797998898,spam
8888888888,spam
9999999999,spam
8851240290,normal
8305699734,normal
9878999879,spam
8635330268,normal
7389943146,normal
9999879978,spam
9461365989,normal
9999999999,spam
7788988987,spam
8888888888,spam
9979899788,spam
6764311544,normal
9999999999,spam
6947900297,normal
7341275220,spam
8878977779,spam
9023294467,normal
8351055199,spam
7703602828,normal
8393057375,normal
9979799897,spam
9978988887,spam
8888888888,spam
9999999999,spam
9061204432,normal
9194464638,normal
9562365124,normal
6877587434,normal
8888888888,spam
9997878999,spam
7469327019,normal
6638837962,normal
9184413614,normal
9999999999,spam
9977877779,spam
6506086693,normal
9999999999,spam
9999999999,spam
9877978899,spam
9797878777,spam
6829705310,normal
8789779887,spam
8797799167,normal
7887997779,spam
6836375777,normal
7001883575,normal
9565910279,normal
9588834380,normal
8888888888,spam
8779441820,normal
9098758159,spam
7797997889,spam
6065145306,normal
7798788798,spam
9889779888,spam
4258940113,spam
9999999999,spam
9008485346,normal
9987989799,spam
8989978878,spam
9798989897,spam
8045177055,normal
4432057706,spam
9999999999,spam
9999999999,spam
9989779987,spam
9695551641,normal
9230833570,normal
9186112126,normal
9999999999,spam
9898987798,spam
8888888888,spam
9899789999,spam
6078362130,normal
9999979978,spam
9887879899,spam
9799999799,spam
7367764909,normal
7040517375,normal
9999999999,spam
9898977888,spam
9999999999,spam
9999999999,spam
6917725183,normal
8473629899,normal
7564566086,spam
9999999999,spam
9877877778,spam
7350652457,normal
7868592884,normal
6946975526,normal
8050128752,normal
9999999999,spam
6979636729,normal
6422845951,normal
6644008438,normal
9978879799,spam
6380921192,spam
7778787889,spam
8888888888,spam
7994652736,normal
9788734140,normal
8888888888,spam
8888888888,spam
6422052258,normal
7897879888,spam
6553272452,normal
9746420332,normal
9999999999,spam
6157476965,spam
8888888888,spam
9888989999,spam
7680233815,normal
8453438654,normal
9535239058,normal
1165155941,spam
0819824182,spam
8888888888,spam
6389925795,normal
8999799877,spam
8273248001,normal
9999999999,spam
7724334976,normal
9071626678,normal
0903106788,spam
7042773770,normal
9754931531,spam
7909953054,normal
7556894531,normal
9022425569,normal
7999999799,spam
8610571637,normal
8066741197,spam
7977779798,spam
8888888888,spam
7008386115,normal
6958310263,normal
9401776295,normal
9868197977,spam
8317506232,normal
9988997987,spam
7720611085,normal
6502062161,normal
6681832487,normal
8888888888,spam
9999999999,spam
7015182738,normal
6554905222,normal
7679675689,normal
6678508726,spam
9942782979,normal
7897797888,spam
9999999999,spam
8897898778,spam
9672542855,normal
8990745411,normal
9099221626,normal
6673754549,normal
9779977798,spam
9431555647,spam
9879989888,spam
9099806122,normal
7118254238,spam
8265587088,normal
8402884281,normal
8283633061,normal
7298388725,normal
8192010227,normal
5462004992,spam
8888888888,spam
9999999999,spam
9889897989,spam
9999999999,spam
7388378321,normal
6464507100,normal
9787979978,spam
8779799879,spam
6536984273,normal
8888888888,spam
6709491672,spam
7527058879,normal
9798989887,spam
7898898998,spam
9438586513,spam
8461660798,normal
9242636589,normal
6647495210,normal
9797789897,spam
7515804860,normal
8888888888,spam
9072626078,normal
6150834912,normal
6292574620,normal
7407334446,spam
9999999999,spam
9878878978,spam
8502742137,normal
9744702414,spam
9299227116,normal
8093927481,normal
9999999999,spam
7468976449,normal
7822830797,normal
9999999999,spam
9612478868,normal
9999999999,spam
8840870746,spam
9999999999,spam
9879988799,spam
9999999999,spam
8888888888,spam
8897987779,spam
7528896506,normal
6033539575,normal
9031358514,normal
6191902558,normal
9877978797,spam
9418006067,spam
9889988988,spam
7299456717,normal
9999999999,spam
9473281907,normal
9999999999,spam
8644370174,normal
9998797787,spam
8156628587,normal
9991115360,normal
7204705075,normal
9789899887,spam
8888888888,spam
9303383297,normal
3172558897,spam
6001674955,normal
9779988788,spam
6463658103,spam
8399754809,normal
9981409536,normal
9679483655,normal
6989142085,normal
6135629492,normal
8978778988,spam
6088834647,normal
7706109377,normal
7399066385,normal
8888888888,spam
9751770424,normal
7582872390,normal
7688595503,spam
6883895360,normal
8169600286,normal
6429641940,normal
8888888888,spam
8756957304,normal
6267439607,normal
8888888888,spam
1921423072,spam
6895975527,normal
6163997939,normal
6736591476,normal
7452767058,spam
9573028895,normal
7325511855,normal
9877977998,spam
9642638716,normal
8282881400,normal
8280208020,normal
8888888888,spam
8888888888,spam
7899889779,spam
6212395650,normal
8200465216,normal
7677142824,spam
6618440540,normal
8879978897,spam
8888888888,spam
8888888888,spam
9014399630,normal
8888888888,spam
8716009028,normal
8888888888,spam
7555166884,normal
9788787878,spam
8905147056,normal
9999999999,spam
9994450344,spam
7165710740,normal
9903719622,normal
9999999999,spam
8065968129,normal
8888888888,spam
9334161699,normal
9777779997,spam
9184012049,normal
9585120830,normal
6672422376,normal
7475014798,normal
7116618050,spam
8589321412,spam
9999999999,spam
7778978787,spam
9999999999,spam
9977797978,spam
9589008288,normal
7092925390,normal
8103285467,normal
7888878899,spam
9898979888,spam
9628012998,normal
8141957034,normal
9999999999,spam
9999978889,spam
9999999999,spam
7604009082,normal
6298677387,spam
8590950016,normal
7350034841,normal
6558764254,normal
8979998788,spam
1600169045,spam
7148971446,normal
6917675741,normal
8888888888,spam
